pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,state_name,district_n,subdistric,village_na,place_name,tot_p,p_sc,p_st
20,369,2754,379693,jharkhand,saraikela kharsawan,gobindpur rajnagar,sitani,sitani,748,0,633
20,369,2754,379694,jharkhand,saraikela kharsawan,gobindpur rajnagar,rajabasa,rajabasa,517,11,366
20,369,2754,379695,jharkhand,saraikela kharsawan,gobindpur rajnagar,baragidi,baragidi,666,35,399
20,369,2754,379696,jharkhand,saraikela kharsawan,gobindpur rajnagar,shyam sunderpur,shyam sunderpur,681,6,453
20,369,2754,379697,jharkhand,saraikela kharsawan,gobindpur rajnagar,chotagidi,chotagidi,368,0,357
20,369,2754,379698,jharkhand,saraikela kharsawan,gobindpur rajnagar,seni,seni,583,0,530
20,369,2754,379699,jharkhand,saraikela kharsawan,gobindpur rajnagar,hatisiring,hatisiring,334,0,249
20,369,2754,379700,jharkhand,saraikela kharsawan,gobindpur rajnagar,dholadih,dholadih,354,0,320
20,369,2754,379701,jharkhand,saraikela kharsawan,gobindpur rajnagar,jadudih,jadudih,485,0,183
20,369,2754,379702,jharkhand,saraikela kharsawan,gobindpur rajnagar,kita,kita,595,0,92
20,369,2754,379703,jharkhand,saraikela kharsawan,gobindpur rajnagar,songria,songria,365,0,363
20,369,2754,379704,jharkhand,saraikela kharsawan,gobindpur rajnagar,senaposhi,senaposhi,555,0,547
20,369,2754,379705,jharkhand,saraikela kharsawan,gobindpur rajnagar,gulia,gulia,581,0,547
20,369,2754,379706,jharkhand,saraikela kharsawan,gobindpur rajnagar,herma,herma,865,0,440
20,369,2754,379707,jharkhand,saraikela kharsawan,gobindpur rajnagar,sarjamdih,sarjamdih,123,0,122
20,369,2754,379708,jharkhand,saraikela kharsawan,gobindpur rajnagar,mahuldiha,mahuldiha,230,0,50
20,369,2754,379709,jharkhand,saraikela kharsawan,gobindpur rajnagar,chandankshiri,chandankshiri,494,0,211
20,369,2754,379710,jharkhand,saraikela kharsawan,gobindpur rajnagar,nimdih,nimdih,319,10,20
20,369,2754,379711,jharkhand,saraikela kharsawan,gobindpur rajnagar,kerugot,kerugot,394,18,301
20,369,2754,379712,jharkhand,saraikela kharsawan,gobindpur rajnagar,dangardiha,dangardiha,223,0,219
20,369,2754,379713,jharkhand,saraikela kharsawan,gobindpur rajnagar,majgaon,majgaon,103,0,103
20,369,2754,379714,jharkhand,saraikela kharsawan,gobindpur rajnagar,balidih,balidih,432,0,306
20,369,2754,379715,jharkhand,saraikela kharsawan,gobindpur rajnagar,bandadih,bandadih,776,21,211
20,369,2754,379716,jharkhand,saraikela kharsawan,gobindpur rajnagar,gondamara,gondamara,342,0,332
